2026-07-20 17:30:00.001 [INFO] [System] COWdeploy Edge Benchmarking Suite (Precision: W8A8)
2026-07-20 17:30:00.015 [INFO] [System] Hardware: Qualcomm Dragonwing RB3 Gen2 (QCM6490)
2026-07-20 17:30:00.030 [INFO] [Video] Resolution: 1920x1080 | Codec: H264 | FPS: 30.0 | Frames: 1800 (60s)
2026-07-20 17:30:00.055 [INFO] [Pipeline] Configuration: 
    - Detection Backend: QNN (Hexagon DSP) - yolov8n-seg_w8a8.bin
    - Feature Extractor Backend: QNN (Hexagon DSP) - dinov2_vits14_w8a8.bin
2026-07-20 17:30:00.110 [INFO] [Video] Initializing Adreno GPU V4L2 Hardware Decoder...
2026-07-20 17:30:00.120 [INFO] [QNN] Loading libQnnHtp.so (Hexagon Tensor Processor)...
2026-07-20 17:30:00.165 [INFO] [QNN] Loading context binary yolov8n-seg_w8a8.bin to CDSP...
2026-07-20 17:30:00.175 [INFO] [QNN] Model loaded. Optimized for W8A8.
2026-07-20 17:30:00.180 [INFO] [Pipeline] Starting main video processing loop...
2026-07-20 17:30:00.203 [DEBUG] [Frame 0000] Decode(GPU): 10.3ms | Preprocess: 1.2ms | YOLO(w8a8): 11.5ms | DINOv2: Skipped | Total: 23.8ms
2026-07-20 17:30:03.672 [DEBUG] [Frame 0133] Decode(GPU): 11.1ms | Preprocess: 1.5ms | YOLO(w8a8): 11.6ms | DINOv2: Skipped | Total: 25.1ms
2026-07-20 17:30:03.698 [DEBUG] [Frame 0134] Decode(GPU): 10.7ms | Preprocess: 1.2ms | YOLO(w8a8): 13.6ms | DINOv2: Skipped | Total: 26.0ms
2026-07-20 17:30:03.724 [DEBUG] [Frame 0135] Decode(GPU): 12.5ms | Preprocess: 1.4ms | YOLO(w8a8): 12.2ms | DINOv2: Skipped | Total: 26.7ms
2026-07-20 17:30:03.751 [DEBUG] [Frame 0136] Decode(GPU): 11.8ms | Preprocess: 1.5ms | YOLO(w8a8): 12.8ms | DINOv2: Skipped | Total: 26.6ms
2026-07-20 17:30:03.777 [DEBUG] [Frame 0137] Decode(GPU): 10.6ms | Preprocess: 1.2ms | YOLO(w8a8): 13.3ms | DINOv2: Skipped | Total: 25.9ms
2026-07-20 17:30:03.802 [DEBUG] [Frame 0138] Decode(GPU): 10.9ms | Preprocess: 1.0ms | YOLO(w8a8): 12.0ms | DINOv2: Skipped | Total: 24.8ms
2026-07-20 17:30:03.827 [DEBUG] [Frame 0139] Decode(GPU): 10.7ms | Preprocess: 1.4ms | YOLO(w8a8): 12.6ms | DINOv2: Skipped | Total: 25.6ms
2026-07-20 17:30:03.855 [DEBUG] [Frame 0140] Decode(GPU): 12.1ms | Preprocess: 1.4ms | YOLO(w8a8): 13.6ms | DINOv2: Skipped | Total: 27.7ms
2026-07-20 17:30:03.880 [DEBUG] [Frame 0141] Decode(GPU): 11.0ms | Preprocess: 1.4ms | YOLO(w8a8): 11.9ms | DINOv2: Skipped | Total: 25.2ms
2026-07-20 17:30:03.907 [DEBUG] [Frame 0142] Decode(GPU): 11.6ms | Preprocess: 1.2ms | YOLO(w8a8): 13.6ms | DINOv2: Skipped | Total: 27.1ms
2026-07-20 17:30:03.933 [DEBUG] [Frame 0143] Decode(GPU): 10.5ms | Preprocess: 1.0ms | YOLO(w8a8): 13.1ms | DINOv2: Skipped | Total: 25.6ms
2026-07-20 17:30:03.957 [DEBUG] [Frame 0144] Decode(GPU): 10.4ms | Preprocess: 1.4ms | YOLO(w8a8): 12.0ms | DINOv2: Skipped | Total: 24.5ms
2026-07-20 17:30:03.983 [DEBUG] [Frame 0145] Decode(GPU): 10.3ms | Preprocess: 1.0ms | YOLO(w8a8): 13.5ms | DINOv2: Skipped | Total: 25.6ms
2026-07-20 17:30:04.008 [DEBUG] [Frame 0146] Decode(GPU): 10.5ms | Preprocess: 1.3ms | YOLO(w8a8): 12.5ms | DINOv2: Skipped | Total: 25.2ms
2026-07-20 17:30:04.034 [DEBUG] [Frame 0147] Decode(GPU): 11.7ms | Preprocess: 1.1ms | YOLO(w8a8): 12.1ms | DINOv2: Skipped | Total: 25.7ms
2026-07-20 17:30:04.060 [DEBUG] [Frame 0148] Decode(GPU): 10.8ms | Preprocess: 1.1ms | YOLO(w8a8): 13.2ms | DINOv2: Skipped | Total: 25.9ms
2026-07-20 17:30:04.085 [DEBUG] [Frame 0149] Decode(GPU): 10.4ms | Preprocess: 1.3ms | YOLO(w8a8): 12.4ms | DINOv2: Skipped | Total: 24.9ms
2026-07-20 17:30:04.112 [DEBUG] [Frame 0150] Decode(GPU): 12.6ms | Preprocess: 1.2ms | YOLO(w8a8): 12.7ms | DINOv2: Skipped | Total: 27.3ms
2026-07-20 17:30:04.138 [DEBUG] [Frame 0151] Decode(GPU): 12.3ms | Preprocess: 1.4ms | YOLO(w8a8): 11.5ms | DINOv2: Skipped | Total: 25.8ms
2026-07-20 17:30:04.166 [DEBUG] [Frame 0152] Decode(GPU): 12.6ms | Preprocess: 1.5ms | YOLO(w8a8): 13.6ms | DINOv2: Skipped | Total: 28.6ms
2026-07-20 17:30:04.193 [DEBUG] [Frame 0153] Decode(GPU): 12.0ms | Preprocess: 1.1ms | YOLO(w8a8): 12.8ms | DINOv2: Skipped | Total: 26.4ms
2026-07-20 17:30:04.219 [DEBUG] [Frame 0154] Decode(GPU): 11.6ms | Preprocess: 1.3ms | YOLO(w8a8): 12.2ms | DINOv2: Skipped | Total: 26.0ms
2026-07-20 17:30:04.243 [DEBUG] [Frame 0155] Decode(GPU): 11.2ms | Preprocess: 1.1ms | YOLO(w8a8): 11.6ms | DINOv2: Skipped | Total: 24.5ms
2026-07-20 17:30:04.268 [DEBUG] [Frame 0156] Decode(GPU): 10.6ms | Preprocess: 1.1ms | YOLO(w8a8): 12.4ms | DINOv2: Skipped | Total: 25.0ms
2026-07-20 17:30:04.294 [DEBUG] [Frame 0157] Decode(GPU): 10.4ms | Preprocess: 1.3ms | YOLO(w8a8): 13.0ms | DINOv2: Skipped | Total: 25.6ms
2026-07-20 17:30:04.319 [DEBUG] [Frame 0158] Decode(GPU): 10.6ms | Preprocess: 1.3ms | YOLO(w8a8): 11.8ms | DINOv2: Skipped | Total: 24.6ms
2026-07-20 17:30:04.345 [DEBUG] [Frame 0159] Decode(GPU): 11.2ms | Preprocess: 1.3ms | YOLO(w8a8): 13.5ms | DINOv2: Skipped | Total: 26.9ms
2026-07-20 17:30:04.371 [DEBUG] [Frame 0160] Decode(GPU): 10.3ms | Preprocess: 1.3ms | YOLO(w8a8): 12.9ms | DINOv2: Skipped | Total: 25.2ms
2026-07-20 17:30:04.395 [DEBUG] [Frame 0161] Decode(GPU): 10.8ms | Preprocess: 1.3ms | YOLO(w8a8): 11.4ms | DINOv2: Skipped | Total: 24.1ms
2026-07-20 17:30:04.420 [DEBUG] [Frame 0162] Decode(GPU): 11.3ms | Preprocess: 1.2ms | YOLO(w8a8): 12.5ms | DINOv2: Skipped | Total: 25.5ms
2026-07-20 17:30:04.446 [DEBUG] [Frame 0163] Decode(GPU): 11.7ms | Preprocess: 1.3ms | YOLO(w8a8): 12.5ms | DINOv2: Skipped | Total: 26.3ms
2026-07-20 17:30:04.473 [DEBUG] [Frame 0164] Decode(GPU): 11.2ms | Preprocess: 1.1ms | YOLO(w8a8): 13.7ms | DINOv2: Skipped | Total: 26.8ms
2026-07-20 17:30:04.500 [DEBUG] [Frame 0165] Decode(GPU): 12.2ms | Preprocess: 1.2ms | YOLO(w8a8): 12.3ms | DINOv2: Skipped | Total: 26.3ms
2026-07-20 17:30:04.525 [DEBUG] [Frame 0166] Decode(GPU): 10.9ms | Preprocess: 1.3ms | YOLO(w8a8): 12.3ms | DINOv2: Skipped | Total: 25.3ms
2026-07-20 17:30:04.553 [DEBUG] [Frame 0167] Decode(GPU): 12.2ms | Preprocess: 1.4ms | YOLO(w8a8): 13.4ms | DINOv2: Skipped | Total: 27.7ms
2026-07-20 17:30:04.578 [DEBUG] [Frame 0168] Decode(GPU): 10.6ms | Preprocess: 1.2ms | YOLO(w8a8): 12.5ms | DINOv2: Skipped | Total: 25.1ms
2026-07-20 17:30:04.604 [DEBUG] [Frame 0169] Decode(GPU): 11.3ms | Preprocess: 1.4ms | YOLO(w8a8): 13.0ms | DINOv2: Skipped | Total: 26.8ms
2026-07-20 17:30:04.631 [DEBUG] [Frame 0170] Decode(GPU): 12.5ms | Preprocess: 1.0ms | YOLO(w8a8): 12.1ms | DINOv2: Skipped | Total: 26.5ms
2026-07-20 17:30:04.656 [DEBUG] [Frame 0171] Decode(GPU): 10.2ms | Preprocess: 1.2ms | YOLO(w8a8): 13.2ms | DINOv2: Skipped | Total: 25.2ms
2026-07-20 17:30:04.684 [DEBUG] [Frame 0172] Decode(GPU): 12.0ms | Preprocess: 1.2ms | YOLO(w8a8): 13.4ms | DINOv2: Skipped | Total: 27.4ms
2026-07-20 17:30:04.708 [DEBUG] [Frame 0173] Decode(GPU): 10.9ms | Preprocess: 1.1ms | YOLO(w8a8): 12.1ms | DINOv2: Skipped | Total: 24.9ms
2026-07-20 17:30:04.736 [DEBUG] [Frame 0174] Decode(GPU): 11.7ms | Preprocess: 1.1ms | YOLO(w8a8): 13.4ms | DINOv2: Skipped | Total: 27.1ms
2026-07-20 17:30:04.763 [DEBUG] [Frame 0175] Decode(GPU): 11.5ms | Preprocess: 1.3ms | YOLO(w8a8): 13.6ms | DINOv2: Skipped | Total: 27.1ms
2026-07-20 17:30:04.788 [DEBUG] [Frame 0176] Decode(GPU): 11.9ms | Preprocess: 1.3ms | YOLO(w8a8): 11.5ms | DINOv2: Skipped | Total: 25.7ms
2026-07-20 17:30:04.815 [DEBUG] [Frame 0177] Decode(GPU): 12.7ms | Preprocess: 1.1ms | YOLO(w8a8): 11.8ms | DINOv2: Skipped | Total: 26.5ms
2026-07-20 17:30:04.840 [DEBUG] [Frame 0178] Decode(GPU): 10.2ms | Preprocess: 1.2ms | YOLO(w8a8): 13.5ms | DINOv2: Skipped | Total: 25.5ms
2026-07-20 17:30:04.867 [DEBUG] [Frame 0179] Decode(GPU): 12.1ms | Preprocess: 1.2ms | YOLO(w8a8): 12.5ms | DINOv2: Skipped | Total: 26.4ms
2026-07-20 17:30:04.892 [DEBUG] [Frame 0180] Decode(GPU): 10.9ms | Preprocess: 1.3ms | YOLO(w8a8): 12.5ms | DINOv2: Skipped | Total: 25.4ms
2026-07-20 17:30:04.919 [DEBUG] [Frame 0181] Decode(GPU): 12.5ms | Preprocess: 1.3ms | YOLO(w8a8): 12.0ms | DINOv2: Skipped | Total: 26.8ms
2026-07-20 17:30:04.944 [DEBUG] [Frame 0182] Decode(GPU): 10.9ms | Preprocess: 1.4ms | YOLO(w8a8): 12.0ms | DINOv2: Skipped | Total: 25.2ms
2026-07-20 17:30:04.972 [DEBUG] [Frame 0183] Decode(GPU): 12.5ms | Preprocess: 1.4ms | YOLO(w8a8): 12.9ms | DINOv2: Skipped | Total: 27.7ms
2026-07-20 17:30:04.998 [DEBUG] [Frame 0184] Decode(GPU): 11.4ms | Preprocess: 1.1ms | YOLO(w8a8): 13.1ms | DINOv2: Skipped | Total: 26.4ms
2026-07-20 17:30:05.025 [DEBUG] [Frame 0185] Decode(GPU): 12.2ms | Preprocess: 1.5ms | YOLO(w8a8): 12.3ms | DINOv2: Skipped | Total: 26.7ms
2026-07-20 17:30:05.049 [DEBUG] [Frame 0186] Decode(GPU): 10.5ms | Preprocess: 1.3ms | YOLO(w8a8): 11.6ms | DINOv2: Skipped | Total: 24.0ms
2026-07-20 17:30:05.074 [DEBUG] [Frame 0187] Decode(GPU): 10.2ms | Preprocess: 1.0ms | YOLO(w8a8): 13.4ms | DINOv2: Skipped | Total: 25.3ms
2026-07-20 17:30:05.102 [DEBUG] [Frame 0188] Decode(GPU): 12.4ms | Preprocess: 1.0ms | YOLO(w8a8): 13.3ms | DINOv2: Skipped | Total: 27.7ms
2026-07-20 17:30:05.128 [DEBUG] [Frame 0189] Decode(GPU): 11.9ms | Preprocess: 1.3ms | YOLO(w8a8): 12.7ms | DINOv2: Skipped | Total: 26.6ms
2026-07-20 17:30:05.155 [DEBUG] [Frame 0190] Decode(GPU): 12.0ms | Preprocess: 1.3ms | YOLO(w8a8): 12.5ms | DINOv2: Skipped | Total: 26.7ms
2026-07-20 17:30:05.183 [DEBUG] [Frame 0191] Decode(GPU): 12.3ms | Preprocess: 1.1ms | YOLO(w8a8): 13.8ms | DINOv2: Skipped | Total: 28.1ms
2026-07-20 17:30:05.209 [DEBUG] [Frame 0192] Decode(GPU): 10.5ms | Preprocess: 1.1ms | YOLO(w8a8): 13.0ms | DINOv2: Skipped | Total: 25.4ms
2026-07-20 17:30:05.234 [DEBUG] [Frame 0193] Decode(GPU): 11.5ms | Preprocess: 1.4ms | YOLO(w8a8): 11.9ms | DINOv2: Skipped | Total: 25.4ms
2026-07-20 17:30:05.259 [DEBUG] [Frame 0194] Decode(GPU): 11.2ms | Preprocess: 1.5ms | YOLO(w8a8): 11.4ms | DINOv2: Skipped | Total: 24.8ms
2026-07-20 17:30:05.285 [DEBUG] [Frame 0195] Decode(GPU): 11.6ms | Preprocess: 1.2ms | YOLO(w8a8): 12.2ms | DINOv2: Skipped | Total: 25.9ms
2026-07-20 17:30:05.311 [DEBUG] [Frame 0196] Decode(GPU): 11.4ms | Preprocess: 1.2ms | YOLO(w8a8): 12.4ms | DINOv2: Skipped | Total: 25.8ms
2026-07-20 17:30:05.336 [DEBUG] [Frame 0197] Decode(GPU): 11.5ms | Preprocess: 1.4ms | YOLO(w8a8): 11.9ms | DINOv2: Skipped | Total: 25.3ms
2026-07-20 17:30:05.363 [DEBUG] [Frame 0198] Decode(GPU): 11.8ms | Preprocess: 1.1ms | YOLO(w8a8): 13.4ms | DINOv2: Skipped | Total: 27.1ms
2026-07-20 17:30:05.388 [DEBUG] [Frame 0199] Decode(GPU): 10.5ms | Preprocess: 1.5ms | YOLO(w8a8): 12.5ms | DINOv2: Skipped | Total: 25.0ms
2026-07-20 17:30:05.450 [DEBUG] [Frame 0200] Decode(GPU): 10.4ms | Preprocess: 1.2ms | YOLO(w8a8): 12.2ms | DINOv2(w8a8): 34.6ms (3 crops) | Total: 61.6ms
2026-07-20 17:30:05.487 [DEBUG] [Frame 0201] Decode(GPU): 12.5ms | Preprocess: 1.1ms | YOLO(w8a8): 11.4ms | DINOv2(w8a8): 11.2ms (1 crops) | Total: 37.6ms
2026-07-20 17:30:05.527 [DEBUG] [Frame 0202] Decode(GPU): 12.5ms | Preprocess: 1.4ms | YOLO(w8a8): 12.6ms | DINOv2(w8a8): 11.4ms (1 crops) | Total: 39.5ms
2026-07-20 17:30:05.591 [DEBUG] [Frame 0203] Decode(GPU): 11.9ms | Preprocess: 1.2ms | YOLO(w8a8): 12.3ms | DINOv2(w8a8): 36.0ms (3 crops) | Total: 64.1ms
2026-07-20 17:30:05.652 [DEBUG] [Frame 0204] Decode(GPU): 11.4ms | Preprocess: 1.3ms | YOLO(w8a8): 11.5ms | DINOv2(w8a8): 33.8ms (3 crops) | Total: 61.1ms
2026-07-20 17:30:05.689 [DEBUG] [Frame 0205] Decode(GPU): 11.4ms | Preprocess: 1.1ms | YOLO(w8a8): 12.1ms | DINOv2(w8a8): 11.6ms (1 crops) | Total: 37.6ms
2026-07-20 17:30:05.754 [DEBUG] [Frame 0206] Decode(GPU): 12.5ms | Preprocess: 1.1ms | YOLO(w8a8): 12.5ms | DINOv2(w8a8): 35.8ms (3 crops) | Total: 64.9ms
2026-07-20 17:30:05.818 [DEBUG] [Frame 0207] Decode(GPU): 12.0ms | Preprocess: 1.4ms | YOLO(w8a8): 12.3ms | DINOv2(w8a8): 35.0ms (3 crops) | Total: 63.5ms
2026-07-20 17:30:05.881 [DEBUG] [Frame 0208] Decode(GPU): 12.5ms | Preprocess: 1.4ms | YOLO(w8a8): 11.5ms | DINOv2(w8a8): 34.1ms (3 crops) | Total: 63.0ms
2026-07-20 17:30:05.946 [DEBUG] [Frame 0209] Decode(GPU): 12.4ms | Preprocess: 1.3ms | YOLO(w8a8): 12.6ms | DINOv2(w8a8): 35.9ms (3 crops) | Total: 65.5ms
2026-07-20 17:30:05.984 [DEBUG] [Frame 0210] Decode(GPU): 10.9ms | Preprocess: 1.5ms | YOLO(w8a8): 12.8ms | DINOv2(w8a8): 11.2ms (1 crops) | Total: 37.9ms
2026-07-20 17:30:06.024 [DEBUG] [Frame 0211] Decode(GPU): 11.2ms | Preprocess: 1.5ms | YOLO(w8a8): 13.9ms | DINOv2(w8a8): 11.7ms (1 crops) | Total: 40.0ms
2026-07-20 17:30:06.073 [DEBUG] [Frame 0212] Decode(GPU): 10.6ms | Preprocess: 1.3ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 22.7ms (2 crops) | Total: 48.6ms
2026-07-20 17:30:06.136 [DEBUG] [Frame 0213] Decode(GPU): 11.6ms | Preprocess: 1.2ms | YOLO(w8a8): 12.1ms | DINOv2(w8a8): 35.3ms (3 crops) | Total: 63.6ms
2026-07-20 17:30:06.197 [DEBUG] [Frame 0214] Decode(GPU): 10.2ms | Preprocess: 1.2ms | YOLO(w8a8): 12.1ms | DINOv2(w8a8): 34.4ms (3 crops) | Total: 60.8ms
2026-07-20 17:30:06.248 [DEBUG] [Frame 0215] Decode(GPU): 11.3ms | Preprocess: 1.1ms | YOLO(w8a8): 12.3ms | DINOv2(w8a8): 23.3ms (2 crops) | Total: 50.8ms
2026-07-20 17:30:06.309 [DEBUG] [Frame 0216] Decode(GPU): 10.6ms | Preprocess: 1.2ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 34.4ms (3 crops) | Total: 61.3ms
2026-07-20 17:30:06.346 [DEBUG] [Frame 0217] Decode(GPU): 10.4ms | Preprocess: 1.0ms | YOLO(w8a8): 12.1ms | DINOv2(w8a8): 11.1ms (1 crops) | Total: 36.3ms
2026-07-20 17:30:06.409 [DEBUG] [Frame 0218] Decode(GPU): 12.0ms | Preprocess: 1.1ms | YOLO(w8a8): 13.3ms | DINOv2(w8a8): 33.7ms (3 crops) | Total: 63.1ms
2026-07-20 17:30:06.448 [DEBUG] [Frame 0219] Decode(GPU): 12.2ms | Preprocess: 1.4ms | YOLO(w8a8): 12.2ms | DINOv2(w8a8): 11.6ms (1 crops) | Total: 39.0ms
2026-07-20 17:30:06.509 [DEBUG] [Frame 0220] Decode(GPU): 10.9ms | Preprocess: 1.0ms | YOLO(w8a8): 12.2ms | DINOv2(w8a8): 34.1ms (3 crops) | Total: 61.4ms
2026-07-20 17:30:06.574 [DEBUG] [Frame 0221] Decode(GPU): 11.2ms | Preprocess: 1.4ms | YOLO(w8a8): 13.3ms | DINOv2(w8a8): 35.7ms (3 crops) | Total: 64.8ms
2026-07-20 17:30:06.637 [DEBUG] [Frame 0222] Decode(GPU): 10.8ms | Preprocess: 1.0ms | YOLO(w8a8): 12.6ms | DINOv2(w8a8): 35.3ms (3 crops) | Total: 63.3ms
2026-07-20 17:30:06.675 [DEBUG] [Frame 0223] Decode(GPU): 10.5ms | Preprocess: 1.2ms | YOLO(w8a8): 13.0ms | DINOv2(w8a8): 11.3ms (1 crops) | Total: 37.8ms
2026-07-20 17:30:06.738 [DEBUG] [Frame 0224] Decode(GPU): 10.7ms | Preprocess: 1.4ms | YOLO(w8a8): 12.3ms | DINOv2(w8a8): 35.7ms (3 crops) | Total: 63.4ms
2026-07-20 17:30:06.789 [DEBUG] [Frame 0225] Decode(GPU): 10.9ms | Preprocess: 1.3ms | YOLO(w8a8): 12.7ms | DINOv2(w8a8): 23.1ms (2 crops) | Total: 50.4ms
2026-07-20 17:30:06.838 [DEBUG] [Frame 0226] Decode(GPU): 11.7ms | Preprocess: 1.3ms | YOLO(w8a8): 11.7ms | DINOv2(w8a8): 22.2ms (2 crops) | Total: 49.5ms
2026-07-20 17:30:06.888 [DEBUG] [Frame 0227] Decode(GPU): 12.6ms | Preprocess: 1.3ms | YOLO(w8a8): 11.8ms | DINOv2(w8a8): 22.0ms (2 crops) | Total: 50.0ms
2026-07-20 17:30:06.926 [DEBUG] [Frame 0228] Decode(GPU): 10.6ms | Preprocess: 1.2ms | YOLO(w8a8): 12.5ms | DINOv2(w8a8): 11.8ms (1 crops) | Total: 37.8ms
2026-07-20 17:30:06.989 [DEBUG] [Frame 0229] Decode(GPU): 10.4ms | Preprocess: 1.0ms | YOLO(w8a8): 13.6ms | DINOv2(w8a8): 35.1ms (3 crops) | Total: 63.4ms
2026-07-20 17:30:07.052 [DEBUG] [Frame 0230] Decode(GPU): 11.4ms | Preprocess: 1.2ms | YOLO(w8a8): 13.5ms | DINOv2(w8a8): 33.0ms (3 crops) | Total: 62.2ms
2026-07-20 17:30:07.089 [DEBUG] [Frame 0231] Decode(GPU): 10.9ms | Preprocess: 1.0ms | YOLO(w8a8): 11.7ms | DINOv2(w8a8): 11.8ms (1 crops) | Total: 37.0ms
2026-07-20 17:30:07.127 [DEBUG] [Frame 0232] Decode(GPU): 10.6ms | Preprocess: 1.4ms | YOLO(w8a8): 12.8ms | DINOv2(w8a8): 11.8ms (1 crops) | Total: 37.9ms
2026-07-20 17:30:07.178 [DEBUG] [Frame 0233] Decode(GPU): 12.4ms | Preprocess: 1.1ms | YOLO(w8a8): 12.7ms | DINOv2(w8a8): 23.3ms (2 crops) | Total: 51.9ms
2026-07-20 17:30:07.241 [DEBUG] [Frame 0234] Decode(GPU): 11.5ms | Preprocess: 1.5ms | YOLO(w8a8): 11.8ms | DINOv2(w8a8): 34.3ms (3 crops) | Total: 62.5ms
2026-07-20 17:30:07.279 [DEBUG] [Frame 0235] Decode(GPU): 10.3ms | Preprocess: 1.3ms | YOLO(w8a8): 13.3ms | DINOv2(w8a8): 11.0ms (1 crops) | Total: 37.6ms
2026-07-20 17:30:07.342 [DEBUG] [Frame 0236] Decode(GPU): 10.9ms | Preprocess: 1.3ms | YOLO(w8a8): 13.8ms | DINOv2(w8a8): 34.7ms (3 crops) | Total: 63.9ms
2026-07-20 17:30:07.382 [DEBUG] [Frame 0237] Decode(GPU): 11.3ms | Preprocess: 1.4ms | YOLO(w8a8): 13.7ms | DINOv2(w8a8): 11.9ms (1 crops) | Total: 39.7ms
2026-07-20 17:30:07.421 [DEBUG] [Frame 0238] Decode(GPU): 10.3ms | Preprocess: 1.4ms | YOLO(w8a8): 13.8ms | DINOv2(w8a8): 11.2ms (1 crops) | Total: 38.4ms
2026-07-20 17:30:07.472 [DEBUG] [Frame 0239] Decode(GPU): 11.6ms | Preprocess: 1.4ms | YOLO(w8a8): 13.0ms | DINOv2(w8a8): 22.4ms (2 crops) | Total: 51.1ms
2026-07-20 17:30:07.509 [DEBUG] [Frame 0240] Decode(GPU): 11.4ms | Preprocess: 1.3ms | YOLO(w8a8): 11.5ms | DINOv2(w8a8): 11.4ms (1 crops) | Total: 37.1ms
2026-07-20 17:30:07.546 [DEBUG] [Frame 0241] Decode(GPU): 10.5ms | Preprocess: 1.1ms | YOLO(w8a8): 12.6ms | DINOv2(w8a8): 11.4ms (1 crops) | Total: 37.4ms
2026-07-20 17:30:07.585 [DEBUG] [Frame 0242] Decode(GPU): 12.1ms | Preprocess: 1.4ms | YOLO(w8a8): 12.4ms | DINOv2(w8a8): 11.7ms (1 crops) | Total: 39.1ms
2026-07-20 17:30:07.650 [DEBUG] [Frame 0243] Decode(GPU): 11.3ms | Preprocess: 1.4ms | YOLO(w8a8): 13.1ms | DINOv2(w8a8): 35.7ms (3 crops) | Total: 64.8ms
2026-07-20 17:30:07.699 [DEBUG] [Frame 0244] Decode(GPU): 10.6ms | Preprocess: 1.3ms | YOLO(w8a8): 11.6ms | DINOv2(w8a8): 23.1ms (2 crops) | Total: 48.8ms
2026-07-20 17:30:07.739 [DEBUG] [Frame 0245] Decode(GPU): 12.0ms | Preprocess: 1.2ms | YOLO(w8a8): 13.2ms | DINOv2(w8a8): 11.8ms (1 crops) | Total: 39.8ms
2026-07-20 17:30:07.801 [DEBUG] [Frame 0246] Decode(GPU): 10.6ms | Preprocess: 1.3ms | YOLO(w8a8): 13.0ms | DINOv2(w8a8): 34.1ms (3 crops) | Total: 62.3ms
2026-07-20 17:30:07.863 [DEBUG] [Frame 0247] Decode(GPU): 11.8ms | Preprocess: 1.5ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 33.7ms (3 crops) | Total: 62.1ms
2026-07-20 17:30:07.902 [DEBUG] [Frame 0248] Decode(GPU): 10.9ms | Preprocess: 1.4ms | YOLO(w8a8): 13.1ms | DINOv2(w8a8): 11.9ms (1 crops) | Total: 38.9ms
2026-07-20 17:30:07.964 [DEBUG] [Frame 0249] Decode(GPU): 11.9ms | Preprocess: 1.1ms | YOLO(w8a8): 12.5ms | DINOv2(w8a8): 34.0ms (3 crops) | Total: 62.1ms
2026-07-20 17:30:08.002 [DEBUG] [Frame 0250] Decode(GPU): 11.4ms | Preprocess: 1.5ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 11.9ms (1 crops) | Total: 38.2ms
2026-07-20 17:30:08.053 [DEBUG] [Frame 0251] Decode(GPU): 10.5ms | Preprocess: 1.4ms | YOLO(w8a8): 12.8ms | DINOv2(w8a8): 23.6ms (2 crops) | Total: 50.8ms
2026-07-20 17:30:08.091 [DEBUG] [Frame 0252] Decode(GPU): 11.9ms | Preprocess: 1.1ms | YOLO(w8a8): 12.3ms | DINOv2(w8a8): 11.2ms (1 crops) | Total: 38.0ms
2026-07-20 17:30:08.130 [DEBUG] [Frame 0253] Decode(GPU): 10.6ms | Preprocess: 1.5ms | YOLO(w8a8): 13.1ms | DINOv2(w8a8): 11.8ms (1 crops) | Total: 38.5ms
2026-07-20 17:30:08.181 [DEBUG] [Frame 0254] Decode(GPU): 11.7ms | Preprocess: 1.5ms | YOLO(w8a8): 12.0ms | DINOv2(w8a8): 23.8ms (2 crops) | Total: 50.9ms
2026-07-20 17:30:08.217 [DEBUG] [Frame 0255] Decode(GPU): 11.0ms | Preprocess: 1.5ms | YOLO(w8a8): 11.4ms | DINOv2(w8a8): 11.2ms (1 crops) | Total: 36.5ms
2026-07-20 17:30:08.255 [DEBUG] [Frame 0256] Decode(GPU): 12.5ms | Preprocess: 1.2ms | YOLO(w8a8): 11.4ms | DINOv2(w8a8): 11.6ms (1 crops) | Total: 38.4ms
2026-07-20 17:30:08.305 [DEBUG] [Frame 0257] Decode(GPU): 10.6ms | Preprocess: 1.2ms | YOLO(w8a8): 12.6ms | DINOv2(w8a8): 23.2ms (2 crops) | Total: 50.0ms
2026-07-20 17:30:08.345 [DEBUG] [Frame 0258] Decode(GPU): 12.3ms | Preprocess: 1.3ms | YOLO(w8a8): 12.7ms | DINOv2(w8a8): 11.9ms (1 crops) | Total: 39.4ms
2026-07-20 17:30:08.405 [DEBUG] [Frame 0259] Decode(GPU): 11.1ms | Preprocess: 1.0ms | YOLO(w8a8): 11.5ms | DINOv2(w8a8): 33.5ms (3 crops) | Total: 60.4ms
2026-07-20 17:30:08.471 [DEBUG] [Frame 0260] Decode(GPU): 11.7ms | Preprocess: 1.3ms | YOLO(w8a8): 13.9ms | DINOv2(w8a8): 35.9ms (3 crops) | Total: 65.9ms
2026-07-20 17:30:08.510 [DEBUG] [Frame 0261] Decode(GPU): 12.4ms | Preprocess: 1.4ms | YOLO(w8a8): 12.3ms | DINOv2(w8a8): 11.6ms (1 crops) | Total: 38.9ms
2026-07-20 17:30:08.571 [DEBUG] [Frame 0262] Decode(GPU): 11.1ms | Preprocess: 1.3ms | YOLO(w8a8): 11.9ms | DINOv2(w8a8): 33.2ms (3 crops) | Total: 61.0ms
