2026-07-20 17:30:00.001 [INFO] [System] COWdeploy Edge Benchmarking Suite (Precision: W8A16)
2026-07-20 17:30:00.015 [INFO] [System] Hardware: Qualcomm Dragonwing RB3 Gen2 (QCM6490)
2026-07-20 17:30:00.030 [INFO] [Video] Resolution: 1920x1080 | Codec: H264 | FPS: 30.0 | Frames: 1800 (60s)
2026-07-20 17:30:00.055 [INFO] [Pipeline] Configuration: 
    - Detection Backend: QNN (Hexagon DSP) - yolov8n-seg_w8a16.bin
    - Feature Extractor Backend: QNN (Hexagon DSP) - dinov2_vits14_w8a16.bin
2026-07-20 17:30:00.110 [INFO] [Video] Initializing Adreno GPU V4L2 Hardware Decoder...
2026-07-20 17:30:00.120 [INFO] [QNN] Loading libQnnHtp.so (Hexagon Tensor Processor)...
2026-07-20 17:30:00.165 [INFO] [QNN] Loading context binary yolov8n-seg_w8a16.bin to CDSP...
2026-07-20 17:30:00.175 [INFO] [QNN] Model loaded. Optimized for W8A16.
2026-07-20 17:30:00.180 [INFO] [Pipeline] Starting main video processing loop...
2026-07-20 17:30:00.210 [DEBUG] [Frame 0000] Decode(GPU): 10.8ms | Preprocess: 1.2ms | YOLO(w8a16): 17.5ms | DINOv2: Skipped | Total: 30.4ms
2026-07-20 17:30:04.375 [DEBUG] [Frame 0133] Decode(GPU): 11.3ms | Preprocess: 1.2ms | YOLO(w8a16): 16.7ms | DINOv2: Skipped | Total: 29.8ms
2026-07-20 17:30:04.406 [DEBUG] [Frame 0134] Decode(GPU): 11.3ms | Preprocess: 1.3ms | YOLO(w8a16): 17.8ms | DINOv2: Skipped | Total: 31.0ms
2026-07-20 17:30:04.439 [DEBUG] [Frame 0135] Decode(GPU): 12.0ms | Preprocess: 1.4ms | YOLO(w8a16): 18.7ms | DINOv2: Skipped | Total: 32.8ms
2026-07-20 17:30:04.469 [DEBUG] [Frame 0136] Decode(GPU): 10.8ms | Preprocess: 1.4ms | YOLO(w8a16): 17.6ms | DINOv2: Skipped | Total: 30.3ms
2026-07-20 17:30:04.500 [DEBUG] [Frame 0137] Decode(GPU): 10.7ms | Preprocess: 1.4ms | YOLO(w8a16): 18.0ms | DINOv2: Skipped | Total: 30.6ms
2026-07-20 17:30:04.531 [DEBUG] [Frame 0138] Decode(GPU): 12.2ms | Preprocess: 1.0ms | YOLO(w8a16): 17.8ms | DINOv2: Skipped | Total: 31.6ms
2026-07-20 17:30:04.562 [DEBUG] [Frame 0139] Decode(GPU): 10.3ms | Preprocess: 1.1ms | YOLO(w8a16): 17.8ms | DINOv2: Skipped | Total: 30.1ms
2026-07-20 17:30:04.593 [DEBUG] [Frame 0140] Decode(GPU): 10.7ms | Preprocess: 1.4ms | YOLO(w8a16): 18.8ms | DINOv2: Skipped | Total: 31.8ms
2026-07-20 17:30:04.626 [DEBUG] [Frame 0141] Decode(GPU): 12.3ms | Preprocess: 1.5ms | YOLO(w8a16): 18.0ms | DINOv2: Skipped | Total: 32.4ms
2026-07-20 17:30:04.656 [DEBUG] [Frame 0142] Decode(GPU): 11.3ms | Preprocess: 1.3ms | YOLO(w8a16): 16.8ms | DINOv2: Skipped | Total: 30.4ms
2026-07-20 17:30:04.689 [DEBUG] [Frame 0143] Decode(GPU): 12.2ms | Preprocess: 1.2ms | YOLO(w8a16): 18.4ms | DINOv2: Skipped | Total: 32.5ms
2026-07-20 17:30:04.719 [DEBUG] [Frame 0144] Decode(GPU): 11.3ms | Preprocess: 1.0ms | YOLO(w8a16): 17.5ms | DINOv2: Skipped | Total: 30.7ms
2026-07-20 17:30:04.752 [DEBUG] [Frame 0145] Decode(GPU): 12.5ms | Preprocess: 1.4ms | YOLO(w8a16): 18.1ms | DINOv2: Skipped | Total: 32.7ms
2026-07-20 17:30:04.782 [DEBUG] [Frame 0146] Decode(GPU): 10.2ms | Preprocess: 1.3ms | YOLO(w8a16): 17.7ms | DINOv2: Skipped | Total: 29.9ms
2026-07-20 17:30:04.814 [DEBUG] [Frame 0147] Decode(GPU): 11.0ms | Preprocess: 1.5ms | YOLO(w8a16): 18.4ms | DINOv2: Skipped | Total: 31.6ms
2026-07-20 17:30:04.844 [DEBUG] [Frame 0148] Decode(GPU): 11.6ms | Preprocess: 1.4ms | YOLO(w8a16): 16.7ms | DINOv2: Skipped | Total: 30.6ms
2026-07-20 17:30:04.874 [DEBUG] [Frame 0149] Decode(GPU): 10.8ms | Preprocess: 1.3ms | YOLO(w8a16): 17.0ms | DINOv2: Skipped | Total: 30.0ms
2026-07-20 17:30:04.904 [DEBUG] [Frame 0150] Decode(GPU): 11.0ms | Preprocess: 1.0ms | YOLO(w8a16): 17.3ms | DINOv2: Skipped | Total: 30.0ms
2026-07-20 17:30:04.936 [DEBUG] [Frame 0151] Decode(GPU): 12.3ms | Preprocess: 1.3ms | YOLO(w8a16): 17.7ms | DINOv2: Skipped | Total: 31.9ms
2026-07-20 17:30:04.969 [DEBUG] [Frame 0152] Decode(GPU): 11.7ms | Preprocess: 1.1ms | YOLO(w8a16): 18.8ms | DINOv2: Skipped | Total: 32.5ms
2026-07-20 17:30:05.000 [DEBUG] [Frame 0153] Decode(GPU): 11.4ms | Preprocess: 1.3ms | YOLO(w8a16): 17.4ms | DINOv2: Skipped | Total: 30.9ms
2026-07-20 17:30:05.030 [DEBUG] [Frame 0154] Decode(GPU): 12.0ms | Preprocess: 1.0ms | YOLO(w8a16): 16.9ms | DINOv2: Skipped | Total: 30.7ms
2026-07-20 17:30:05.062 [DEBUG] [Frame 0155] Decode(GPU): 11.0ms | Preprocess: 1.1ms | YOLO(w8a16): 18.3ms | DINOv2: Skipped | Total: 31.3ms
2026-07-20 17:30:05.094 [DEBUG] [Frame 0156] Decode(GPU): 12.3ms | Preprocess: 1.2ms | YOLO(w8a16): 18.1ms | DINOv2: Skipped | Total: 32.2ms
2026-07-20 17:30:05.125 [DEBUG] [Frame 0157] Decode(GPU): 11.3ms | Preprocess: 1.1ms | YOLO(w8a16): 17.8ms | DINOv2: Skipped | Total: 30.9ms
2026-07-20 17:30:05.156 [DEBUG] [Frame 0158] Decode(GPU): 11.6ms | Preprocess: 1.0ms | YOLO(w8a16): 17.7ms | DINOv2: Skipped | Total: 30.9ms
2026-07-20 17:30:05.186 [DEBUG] [Frame 0159] Decode(GPU): 10.7ms | Preprocess: 1.0ms | YOLO(w8a16): 18.2ms | DINOv2: Skipped | Total: 30.8ms
2026-07-20 17:30:05.219 [DEBUG] [Frame 0160] Decode(GPU): 10.8ms | Preprocess: 1.5ms | YOLO(w8a16): 19.0ms | DINOv2: Skipped | Total: 32.1ms
2026-07-20 17:30:05.251 [DEBUG] [Frame 0161] Decode(GPU): 11.6ms | Preprocess: 1.3ms | YOLO(w8a16): 18.8ms | DINOv2: Skipped | Total: 32.5ms
2026-07-20 17:30:05.283 [DEBUG] [Frame 0162] Decode(GPU): 11.1ms | Preprocess: 1.3ms | YOLO(w8a16): 18.3ms | DINOv2: Skipped | Total: 31.7ms
2026-07-20 17:30:05.314 [DEBUG] [Frame 0163] Decode(GPU): 11.4ms | Preprocess: 1.4ms | YOLO(w8a16): 17.9ms | DINOv2: Skipped | Total: 31.5ms
2026-07-20 17:30:05.345 [DEBUG] [Frame 0164] Decode(GPU): 12.5ms | Preprocess: 1.1ms | YOLO(w8a16): 16.7ms | DINOv2: Skipped | Total: 31.0ms
2026-07-20 17:30:05.376 [DEBUG] [Frame 0165] Decode(GPU): 11.9ms | Preprocess: 1.0ms | YOLO(w8a16): 17.5ms | DINOv2: Skipped | Total: 30.9ms
2026-07-20 17:30:05.406 [DEBUG] [Frame 0166] Decode(GPU): 10.6ms | Preprocess: 1.1ms | YOLO(w8a16): 17.7ms | DINOv2: Skipped | Total: 30.3ms
2026-07-20 17:30:05.440 [DEBUG] [Frame 0167] Decode(GPU): 12.5ms | Preprocess: 1.1ms | YOLO(w8a16): 18.6ms | DINOv2: Skipped | Total: 33.1ms
2026-07-20 17:30:05.473 [DEBUG] [Frame 0168] Decode(GPU): 12.7ms | Preprocess: 1.4ms | YOLO(w8a16): 19.0ms | DINOv2: Skipped | Total: 33.6ms
2026-07-20 17:30:05.505 [DEBUG] [Frame 0169] Decode(GPU): 12.1ms | Preprocess: 1.5ms | YOLO(w8a16): 17.6ms | DINOv2: Skipped | Total: 31.9ms
2026-07-20 17:30:05.536 [DEBUG] [Frame 0170] Decode(GPU): 10.5ms | Preprocess: 1.4ms | YOLO(w8a16): 18.0ms | DINOv2: Skipped | Total: 30.7ms
2026-07-20 17:30:05.569 [DEBUG] [Frame 0171] Decode(GPU): 12.6ms | Preprocess: 1.1ms | YOLO(w8a16): 18.8ms | DINOv2: Skipped | Total: 33.2ms
2026-07-20 17:30:05.601 [DEBUG] [Frame 0172] Decode(GPU): 11.5ms | Preprocess: 1.2ms | YOLO(w8a16): 18.9ms | DINOv2: Skipped | Total: 32.2ms
2026-07-20 17:30:05.632 [DEBUG] [Frame 0173] Decode(GPU): 11.2ms | Preprocess: 1.0ms | YOLO(w8a16): 17.7ms | DINOv2: Skipped | Total: 30.5ms
2026-07-20 17:30:05.662 [DEBUG] [Frame 0174] Decode(GPU): 10.4ms | Preprocess: 1.2ms | YOLO(w8a16): 18.1ms | DINOv2: Skipped | Total: 30.4ms
2026-07-20 17:30:05.691 [DEBUG] [Frame 0175] Decode(GPU): 10.3ms | Preprocess: 1.4ms | YOLO(w8a16): 16.8ms | DINOv2: Skipped | Total: 29.2ms
2026-07-20 17:30:05.722 [DEBUG] [Frame 0176] Decode(GPU): 12.4ms | Preprocess: 1.1ms | YOLO(w8a16): 16.6ms | DINOv2: Skipped | Total: 30.9ms
2026-07-20 17:30:05.755 [DEBUG] [Frame 0177] Decode(GPU): 11.7ms | Preprocess: 1.4ms | YOLO(w8a16): 18.8ms | DINOv2: Skipped | Total: 32.5ms
2026-07-20 17:30:05.784 [DEBUG] [Frame 0178] Decode(GPU): 11.5ms | Preprocess: 1.1ms | YOLO(w8a16): 16.6ms | DINOv2: Skipped | Total: 29.8ms
2026-07-20 17:30:05.815 [DEBUG] [Frame 0179] Decode(GPU): 10.6ms | Preprocess: 1.0ms | YOLO(w8a16): 18.5ms | DINOv2: Skipped | Total: 30.9ms
2026-07-20 17:30:05.846 [DEBUG] [Frame 0180] Decode(GPU): 10.6ms | Preprocess: 1.5ms | YOLO(w8a16): 18.4ms | DINOv2: Skipped | Total: 30.9ms
2026-07-20 17:30:05.878 [DEBUG] [Frame 0181] Decode(GPU): 12.6ms | Preprocess: 1.3ms | YOLO(w8a16): 16.8ms | DINOv2: Skipped | Total: 31.5ms
2026-07-20 17:30:05.908 [DEBUG] [Frame 0182] Decode(GPU): 10.7ms | Preprocess: 1.0ms | YOLO(w8a16): 17.8ms | DINOv2: Skipped | Total: 30.4ms
2026-07-20 17:30:05.939 [DEBUG] [Frame 0183] Decode(GPU): 11.1ms | Preprocess: 1.2ms | YOLO(w8a16): 18.3ms | DINOv2: Skipped | Total: 31.4ms
2026-07-20 17:30:05.971 [DEBUG] [Frame 0184] Decode(GPU): 11.8ms | Preprocess: 1.2ms | YOLO(w8a16): 17.9ms | DINOv2: Skipped | Total: 31.5ms
2026-07-20 17:30:06.002 [DEBUG] [Frame 0185] Decode(GPU): 10.6ms | Preprocess: 1.3ms | YOLO(w8a16): 17.9ms | DINOv2: Skipped | Total: 30.8ms
2026-07-20 17:30:06.033 [DEBUG] [Frame 0186] Decode(GPU): 12.4ms | Preprocess: 1.4ms | YOLO(w8a16): 16.5ms | DINOv2: Skipped | Total: 31.1ms
2026-07-20 17:30:06.064 [DEBUG] [Frame 0187] Decode(GPU): 10.6ms | Preprocess: 1.4ms | YOLO(w8a16): 18.5ms | DINOv2: Skipped | Total: 31.2ms
2026-07-20 17:30:06.096 [DEBUG] [Frame 0188] Decode(GPU): 12.6ms | Preprocess: 1.2ms | YOLO(w8a16): 17.3ms | DINOv2: Skipped | Total: 32.0ms
2026-07-20 17:30:06.129 [DEBUG] [Frame 0189] Decode(GPU): 12.2ms | Preprocess: 1.2ms | YOLO(w8a16): 18.6ms | DINOv2: Skipped | Total: 32.7ms
2026-07-20 17:30:06.159 [DEBUG] [Frame 0190] Decode(GPU): 11.3ms | Preprocess: 1.4ms | YOLO(w8a16): 17.2ms | DINOv2: Skipped | Total: 30.5ms
2026-07-20 17:30:06.189 [DEBUG] [Frame 0191] Decode(GPU): 10.9ms | Preprocess: 1.3ms | YOLO(w8a16): 17.0ms | DINOv2: Skipped | Total: 30.2ms
2026-07-20 17:30:06.221 [DEBUG] [Frame 0192] Decode(GPU): 11.9ms | Preprocess: 1.4ms | YOLO(w8a16): 17.8ms | DINOv2: Skipped | Total: 31.7ms
2026-07-20 17:30:06.250 [DEBUG] [Frame 0193] Decode(GPU): 10.4ms | Preprocess: 1.4ms | YOLO(w8a16): 16.8ms | DINOv2: Skipped | Total: 29.1ms
2026-07-20 17:30:06.283 [DEBUG] [Frame 0194] Decode(GPU): 11.7ms | Preprocess: 1.4ms | YOLO(w8a16): 18.8ms | DINOv2: Skipped | Total: 32.8ms
2026-07-20 17:30:06.316 [DEBUG] [Frame 0195] Decode(GPU): 12.0ms | Preprocess: 1.3ms | YOLO(w8a16): 19.0ms | DINOv2: Skipped | Total: 33.1ms
2026-07-20 17:30:06.347 [DEBUG] [Frame 0196] Decode(GPU): 10.6ms | Preprocess: 1.4ms | YOLO(w8a16): 17.9ms | DINOv2: Skipped | Total: 30.5ms
2026-07-20 17:30:06.379 [DEBUG] [Frame 0197] Decode(GPU): 12.7ms | Preprocess: 1.3ms | YOLO(w8a16): 17.8ms | DINOv2: Skipped | Total: 32.6ms
2026-07-20 17:30:06.411 [DEBUG] [Frame 0198] Decode(GPU): 11.9ms | Preprocess: 1.2ms | YOLO(w8a16): 18.5ms | DINOv2: Skipped | Total: 32.1ms
2026-07-20 17:30:06.443 [DEBUG] [Frame 0199] Decode(GPU): 12.6ms | Preprocess: 1.5ms | YOLO(w8a16): 16.7ms | DINOv2: Skipped | Total: 31.3ms
2026-07-20 17:30:06.489 [DEBUG] [Frame 0200] Decode(GPU): 12.2ms | Preprocess: 1.3ms | YOLO(w8a16): 16.7ms | DINOv2(w8a16): 14.9ms (1 crops) | Total: 46.6ms
2026-07-20 17:30:06.570 [DEBUG] [Frame 0201] Decode(GPU): 12.6ms | Preprocess: 1.1ms | YOLO(w8a16): 18.3ms | DINOv2(w8a16): 45.4ms (3 crops) | Total: 80.5ms
2026-07-20 17:30:06.618 [DEBUG] [Frame 0202] Decode(GPU): 11.4ms | Preprocess: 1.0ms | YOLO(w8a16): 18.5ms | DINOv2(w8a16): 15.6ms (1 crops) | Total: 48.2ms
2026-07-20 17:30:06.665 [DEBUG] [Frame 0203] Decode(GPU): 11.9ms | Preprocess: 1.2ms | YOLO(w8a16): 17.6ms | DINOv2(w8a16): 15.1ms (1 crops) | Total: 47.4ms
2026-07-20 17:30:06.728 [DEBUG] [Frame 0204] Decode(GPU): 12.0ms | Preprocess: 1.1ms | YOLO(w8a16): 17.6ms | DINOv2(w8a16): 29.7ms (2 crops) | Total: 62.8ms
2026-07-20 17:30:06.789 [DEBUG] [Frame 0205] Decode(GPU): 10.8ms | Preprocess: 1.5ms | YOLO(w8a16): 16.8ms | DINOv2(w8a16): 29.5ms (2 crops) | Total: 60.9ms
2026-07-20 17:30:06.852 [DEBUG] [Frame 0206] Decode(GPU): 10.6ms | Preprocess: 1.5ms | YOLO(w8a16): 17.4ms | DINOv2(w8a16): 31.2ms (2 crops) | Total: 63.3ms
2026-07-20 17:30:06.917 [DEBUG] [Frame 0207] Decode(GPU): 11.5ms | Preprocess: 1.4ms | YOLO(w8a16): 19.0ms | DINOv2(w8a16): 30.6ms (2 crops) | Total: 65.0ms
2026-07-20 17:30:06.964 [DEBUG] [Frame 0208] Decode(GPU): 11.9ms | Preprocess: 1.4ms | YOLO(w8a16): 17.0ms | DINOv2(w8a16): 15.3ms (1 crops) | Total: 46.9ms
2026-07-20 17:30:07.026 [DEBUG] [Frame 0209] Decode(GPU): 11.2ms | Preprocess: 1.1ms | YOLO(w8a16): 17.8ms | DINOv2(w8a16): 29.6ms (2 crops) | Total: 61.9ms
2026-07-20 17:30:07.088 [DEBUG] [Frame 0210] Decode(GPU): 10.2ms | Preprocess: 1.3ms | YOLO(w8a16): 18.1ms | DINOv2(w8a16): 30.3ms (2 crops) | Total: 62.1ms
2026-07-20 17:30:07.167 [DEBUG] [Frame 0211] Decode(GPU): 11.4ms | Preprocess: 1.1ms | YOLO(w8a16): 18.6ms | DINOv2(w8a16): 45.0ms (3 crops) | Total: 79.1ms
2026-07-20 17:30:07.230 [DEBUG] [Frame 0212] Decode(GPU): 11.2ms | Preprocess: 1.1ms | YOLO(w8a16): 17.7ms | DINOv2(w8a16): 30.3ms (2 crops) | Total: 62.9ms
2026-07-20 17:30:07.278 [DEBUG] [Frame 0213] Decode(GPU): 10.9ms | Preprocess: 1.4ms | YOLO(w8a16): 18.3ms | DINOv2(w8a16): 15.3ms (1 crops) | Total: 47.4ms
2026-07-20 17:30:07.355 [DEBUG] [Frame 0214] Decode(GPU): 11.3ms | Preprocess: 1.0ms | YOLO(w8a16): 17.1ms | DINOv2(w8a16): 45.5ms (3 crops) | Total: 77.7ms
2026-07-20 17:30:07.434 [DEBUG] [Frame 0215] Decode(GPU): 12.0ms | Preprocess: 1.2ms | YOLO(w8a16): 16.9ms | DINOv2(w8a16): 45.0ms (3 crops) | Total: 78.2ms
2026-07-20 17:30:07.510 [DEBUG] [Frame 0216] Decode(GPU): 10.5ms | Preprocess: 1.1ms | YOLO(w8a16): 17.5ms | DINOv2(w8a16): 44.7ms (3 crops) | Total: 76.6ms
2026-07-20 17:30:07.557 [DEBUG] [Frame 0217] Decode(GPU): 10.4ms | Preprocess: 1.2ms | YOLO(w8a16): 18.3ms | DINOv2(w8a16): 15.0ms (1 crops) | Total: 46.4ms
2026-07-20 17:30:07.620 [DEBUG] [Frame 0218] Decode(GPU): 11.4ms | Preprocess: 1.3ms | YOLO(w8a16): 18.8ms | DINOv2(w8a16): 29.5ms (2 crops) | Total: 63.5ms
2026-07-20 17:30:07.697 [DEBUG] [Frame 0219] Decode(GPU): 11.5ms | Preprocess: 1.1ms | YOLO(w8a16): 17.3ms | DINOv2(w8a16): 44.3ms (3 crops) | Total: 77.3ms
2026-07-20 17:30:07.762 [DEBUG] [Frame 0220] Decode(GPU): 11.1ms | Preprocess: 1.2ms | YOLO(w8a16): 19.0ms | DINOv2(w8a16): 31.3ms (2 crops) | Total: 64.6ms
2026-07-20 17:30:07.809 [DEBUG] [Frame 0221] Decode(GPU): 11.3ms | Preprocess: 1.0ms | YOLO(w8a16): 18.3ms | DINOv2(w8a16): 15.1ms (1 crops) | Total: 47.0ms
2026-07-20 17:30:07.872 [DEBUG] [Frame 0222] Decode(GPU): 11.3ms | Preprocess: 1.0ms | YOLO(w8a16): 17.4ms | DINOv2(w8a16): 31.4ms (2 crops) | Total: 63.3ms
2026-07-20 17:30:07.953 [DEBUG] [Frame 0223] Decode(GPU): 11.7ms | Preprocess: 1.3ms | YOLO(w8a16): 18.5ms | DINOv2(w8a16): 46.3ms (3 crops) | Total: 80.9ms
2026-07-20 17:30:08.034 [DEBUG] [Frame 0224] Decode(GPU): 11.7ms | Preprocess: 1.2ms | YOLO(w8a16): 18.5ms | DINOv2(w8a16): 45.7ms (3 crops) | Total: 80.7ms
2026-07-20 17:30:08.098 [DEBUG] [Frame 0225] Decode(GPU): 11.8ms | Preprocess: 1.1ms | YOLO(w8a16): 17.9ms | DINOv2(w8a16): 30.6ms (2 crops) | Total: 64.1ms
2026-07-20 17:30:08.177 [DEBUG] [Frame 0226] Decode(GPU): 10.5ms | Preprocess: 1.3ms | YOLO(w8a16): 17.8ms | DINOv2(w8a16): 45.7ms (3 crops) | Total: 78.6ms
2026-07-20 17:30:08.224 [DEBUG] [Frame 0227] Decode(GPU): 11.5ms | Preprocess: 1.3ms | YOLO(w8a16): 18.3ms | DINOv2(w8a16): 15.0ms (1 crops) | Total: 47.8ms
2026-07-20 17:30:08.271 [DEBUG] [Frame 0228] Decode(GPU): 11.2ms | Preprocess: 1.5ms | YOLO(w8a16): 16.7ms | DINOv2(w8a16): 15.6ms (1 crops) | Total: 46.5ms
2026-07-20 17:30:08.317 [DEBUG] [Frame 0229] Decode(GPU): 11.4ms | Preprocess: 1.2ms | YOLO(w8a16): 16.8ms | DINOv2(w8a16): 15.5ms (1 crops) | Total: 46.4ms
2026-07-20 17:30:08.395 [DEBUG] [Frame 0230] Decode(GPU): 10.3ms | Preprocess: 1.3ms | YOLO(w8a16): 18.5ms | DINOv2(w8a16): 44.9ms (3 crops) | Total: 77.9ms
2026-07-20 17:30:08.458 [DEBUG] [Frame 0231] Decode(GPU): 10.6ms | Preprocess: 1.1ms | YOLO(w8a16): 17.7ms | DINOv2(w8a16): 31.2ms (2 crops) | Total: 62.9ms
2026-07-20 17:30:08.536 [DEBUG] [Frame 0232] Decode(GPU): 11.9ms | Preprocess: 1.1ms | YOLO(w8a16): 17.8ms | DINOv2(w8a16): 44.2ms (3 crops) | Total: 78.0ms
2026-07-20 17:30:08.615 [DEBUG] [Frame 0233] Decode(GPU): 12.5ms | Preprocess: 1.3ms | YOLO(w8a16): 16.6ms | DINOv2(w8a16): 46.1ms (3 crops) | Total: 79.4ms
2026-07-20 17:30:08.693 [DEBUG] [Frame 0234] Decode(GPU): 10.9ms | Preprocess: 1.3ms | YOLO(w8a16): 17.7ms | DINOv2(w8a16): 44.8ms (3 crops) | Total: 78.0ms
2026-07-20 17:30:08.740 [DEBUG] [Frame 0235] Decode(GPU): 10.3ms | Preprocess: 1.2ms | YOLO(w8a16): 17.5ms | DINOv2(w8a16): 15.6ms (1 crops) | Total: 46.2ms
2026-07-20 17:30:08.786 [DEBUG] [Frame 0236] Decode(GPU): 12.1ms | Preprocess: 1.1ms | YOLO(w8a16): 17.0ms | DINOv2(w8a16): 15.0ms (1 crops) | Total: 46.7ms
2026-07-20 17:30:08.834 [DEBUG] [Frame 0237] Decode(GPU): 12.3ms | Preprocess: 1.3ms | YOLO(w8a16): 17.9ms | DINOv2(w8a16): 14.8ms (1 crops) | Total: 48.1ms
2026-07-20 17:30:08.898 [DEBUG] [Frame 0238] Decode(GPU): 11.2ms | Preprocess: 1.2ms | YOLO(w8a16): 18.4ms | DINOv2(w8a16): 30.0ms (2 crops) | Total: 63.3ms
2026-07-20 17:30:08.960 [DEBUG] [Frame 0239] Decode(GPU): 11.0ms | Preprocess: 1.5ms | YOLO(w8a16): 17.5ms | DINOv2(w8a16): 30.2ms (2 crops) | Total: 62.4ms
2026-07-20 17:30:09.009 [DEBUG] [Frame 0240] Decode(GPU): 11.8ms | Preprocess: 1.4ms | YOLO(w8a16): 18.5ms | DINOv2(w8a16): 15.2ms (1 crops) | Total: 48.8ms
2026-07-20 17:30:09.088 [DEBUG] [Frame 0241] Decode(GPU): 10.7ms | Preprocess: 1.4ms | YOLO(w8a16): 17.0ms | DINOv2(w8a16): 46.7ms (3 crops) | Total: 79.3ms
2026-07-20 17:30:09.150 [DEBUG] [Frame 0242] Decode(GPU): 10.5ms | Preprocess: 1.2ms | YOLO(w8a16): 17.5ms | DINOv2(w8a16): 30.6ms (2 crops) | Total: 62.2ms
2026-07-20 17:30:09.229 [DEBUG] [Frame 0243] Decode(GPU): 10.3ms | Preprocess: 1.4ms | YOLO(w8a16): 17.5ms | DINOv2(w8a16): 46.4ms (3 crops) | Total: 79.0ms
2026-07-20 17:30:09.309 [DEBUG] [Frame 0244] Decode(GPU): 11.3ms | Preprocess: 1.1ms | YOLO(w8a16): 18.4ms | DINOv2(w8a16): 45.0ms (3 crops) | Total: 79.3ms
2026-07-20 17:30:09.355 [DEBUG] [Frame 0245] Decode(GPU): 10.5ms | Preprocess: 1.4ms | YOLO(w8a16): 18.4ms | DINOv2(w8a16): 15.1ms (1 crops) | Total: 46.6ms
2026-07-20 17:30:09.420 [DEBUG] [Frame 0246] Decode(GPU): 12.5ms | Preprocess: 1.3ms | YOLO(w8a16): 17.4ms | DINOv2(w8a16): 30.9ms (2 crops) | Total: 64.5ms
2026-07-20 17:30:09.468 [DEBUG] [Frame 0247] Decode(GPU): 11.8ms | Preprocess: 1.2ms | YOLO(w8a16): 18.9ms | DINOv2(w8a16): 14.8ms (1 crops) | Total: 48.1ms
2026-07-20 17:30:09.547 [DEBUG] [Frame 0248] Decode(GPU): 10.4ms | Preprocess: 1.0ms | YOLO(w8a16): 17.9ms | DINOv2(w8a16): 46.6ms (3 crops) | Total: 78.5ms
2026-07-20 17:30:09.609 [DEBUG] [Frame 0249] Decode(GPU): 10.8ms | Preprocess: 1.3ms | YOLO(w8a16): 18.1ms | DINOv2(w8a16): 30.4ms (2 crops) | Total: 62.8ms
2026-07-20 17:30:09.659 [DEBUG] [Frame 0250] Decode(GPU): 12.0ms | Preprocess: 1.1ms | YOLO(w8a16): 19.0ms | DINOv2(w8a16): 15.5ms (1 crops) | Total: 49.3ms
2026-07-20 17:30:09.741 [DEBUG] [Frame 0251] Decode(GPU): 12.7ms | Preprocess: 1.4ms | YOLO(w8a16): 18.9ms | DINOv2(w8a16): 46.1ms (3 crops) | Total: 82.1ms
2026-07-20 17:30:09.820 [DEBUG] [Frame 0252] Decode(GPU): 10.7ms | Preprocess: 1.1ms | YOLO(w8a16): 18.6ms | DINOv2(w8a16): 46.4ms (3 crops) | Total: 79.6ms
2026-07-20 17:30:09.899 [DEBUG] [Frame 0253] Decode(GPU): 10.3ms | Preprocess: 1.4ms | YOLO(w8a16): 17.3ms | DINOv2(w8a16): 45.5ms (3 crops) | Total: 78.2ms
2026-07-20 17:30:09.963 [DEBUG] [Frame 0254] Decode(GPU): 11.3ms | Preprocess: 1.5ms | YOLO(w8a16): 18.6ms | DINOv2(w8a16): 30.3ms (2 crops) | Total: 64.3ms
2026-07-20 17:30:10.026 [DEBUG] [Frame 0255] Decode(GPU): 11.7ms | Preprocess: 1.4ms | YOLO(w8a16): 16.7ms | DINOv2(w8a16): 30.9ms (2 crops) | Total: 63.4ms
2026-07-20 17:30:10.107 [DEBUG] [Frame 0256] Decode(GPU): 12.5ms | Preprocess: 1.3ms | YOLO(w8a16): 18.5ms | DINOv2(w8a16): 45.6ms (3 crops) | Total: 80.8ms
2026-07-20 17:30:10.184 [DEBUG] [Frame 0257] Decode(GPU): 10.5ms | Preprocess: 1.2ms | YOLO(w8a16): 18.1ms | DINOv2(w8a16): 44.4ms (3 crops) | Total: 77.4ms
2026-07-20 17:30:10.263 [DEBUG] [Frame 0258] Decode(GPU): 10.7ms | Preprocess: 1.5ms | YOLO(w8a16): 18.3ms | DINOv2(w8a16): 44.5ms (3 crops) | Total: 78.1ms
2026-07-20 17:30:10.325 [DEBUG] [Frame 0259] Decode(GPU): 10.8ms | Preprocess: 1.5ms | YOLO(w8a16): 17.3ms | DINOv2(w8a16): 30.3ms (2 crops) | Total: 62.0ms
2026-07-20 17:30:10.388 [DEBUG] [Frame 0260] Decode(GPU): 11.9ms | Preprocess: 1.4ms | YOLO(w8a16): 17.6ms | DINOv2(w8a16): 30.5ms (2 crops) | Total: 63.6ms
2026-07-20 17:30:10.467 [DEBUG] [Frame 0261] Decode(GPU): 11.9ms | Preprocess: 1.1ms | YOLO(w8a16): 16.5ms | DINOv2(w8a16): 45.6ms (3 crops) | Total: 78.5ms
2026-07-20 17:30:10.529 [DEBUG] [Frame 0262] Decode(GPU): 11.3ms | Preprocess: 1.1ms | YOLO(w8a16): 18.1ms | DINOv2(w8a16): 29.5ms (2 crops) | Total: 62.5ms
